n,mean_var_est,sd_var_est,q05_var,q95_var,mean_score_est,sd_score_est,theologian,domain,analysis_type
185,5.404257902467685,0.26856449158513546,4.949400705052878,5.796078143360744,7.148724324324324,0.12692849441091586,rutledge,transactional,sequential
190,5.378997953216374,0.27224673098253616,4.919522417153992,5.804361946532996,7.158573684210526,0.1237152159150603,rutledge,transactional,sequential
195,5.411538223632038,0.25520890989507117,4.966464446206711,5.851017710811518,7.144220512820513,0.11232031384565296,rutledge,transactional,sequential
200,5.405942864321608,0.24753600167112677,4.987238379396989,5.778547738693486,7.14547,0.11218511532373808,rutledge,transactional,sequential
205,5.405700215208034,0.22864285167379675,5.029477522716389,5.7986256575800965,7.1514390243902435,0.1026848053156314,rutledge,transactional,sequential
210,5.393473547505127,0.21930617465912822,5.049031670084308,5.746013613579411,7.152009523809524,0.10524875337838328,rutledge,transactional,sequential
215,5.394243686155184,0.22702857360218717,5.026480113018909,5.7616192132145265,7.152074418604651,0.0981875641044191,rutledge,transactional,sequential
220,5.409919312992944,0.2113521907722692,5.0342569530925765,5.745519925280199,7.147886363636363,0.09485987051366555,rutledge,transactional,sequential
225,5.394823015873016,0.20493882984675635,5.049531746031737,5.714263888888886,7.152137777777778,0.09669018609910451,rutledge,transactional,sequential
230,5.420703569394342,0.19867133341898355,5.095940051262572,5.750767989367761,7.143243478260869,0.09144800931059378,rutledge,transactional,sequential
235,5.400963829787234,0.19642386422154187,5.062941443898897,5.7257519549009,7.151502127659574,0.09059828004206259,rutledge,transactional,sequential
240,5.402371147140864,0.19511872749524709,5.0564136593444795,5.716963040446299,7.148841666666667,0.08888583850846257,rutledge,transactional,sequential
245,5.407147122783539,0.18317001691236662,5.06803529608564,5.693971646035474,7.149020408163265,0.08647356563824642,rutledge,transactional,sequential
250,5.4064501365461854,0.1835514789516333,5.110752811244976,5.700715863453808,7.14648,0.08398440546149884,rutledge,transactional,sequential
255,5.412952277288868,0.16768224850372926,5.146814883433685,5.683202099737542,7.142607843137255,0.08129002707268694,rutledge,transactional,sequential
260,5.401058293733294,0.1776956514436011,5.0899727130977075,5.687463617463625,7.147980769230769,0.07802878765135071,rutledge,transactional,sequential
265,5.397174285305888,0.16873524679117025,5.0986206403659216,5.643334048027426,7.150332075471698,0.0765571876068123,rutledge,transactional,sequential
270,5.396463906099406,0.1599052281303664,5.119027261462203,5.654005748313388,7.152692592592593,0.07278870409882786,rutledge,transactional,sequential
275,5.4130018978102195,0.14754007770742858,5.172248175182495,5.634918380889179,7.143894545454545,0.06807690564523758,rutledge,transactional,sequential
280,5.409489624935997,0.14206476088148373,5.164542370711735,5.626520097286234,7.145289285714286,0.06449558766686074,rutledge,transactional,sequential
285,5.396310118606375,0.14063338954721438,5.164672596985426,5.619903632320244,7.154607017543859,0.06336377385040852,rutledge,transactional,sequential
290,5.389664938551484,0.13650928436225665,5.146832120272053,5.593205613888571,7.154589655172414,0.06368772091220334,rutledge,transactional,sequential
295,5.403348391560014,0.13590146035371245,5.176256773895993,5.621624582036184,7.150606779661017,0.058997785181175516,rutledge,transactional,sequential
300,5.4012522296544025,0.12368111743075404,5.203353957636569,5.593972686733572,7.149886666666666,0.05749675370581148,rutledge,transactional,sequential
305,5.402154281708368,0.11312701529061187,5.21268847066435,5.572820049611728,7.148173770491804,0.05159122940903405,rutledge,transactional,sequential
310,5.398291131642135,0.11211889886345258,5.202501826913032,5.573673008664782,7.15333870967742,0.05118622472253931,rutledge,transactional,sequential
315,5.388667890001013,0.11117797792678293,5.19290668284299,5.559938833282772,7.153876190476191,0.04855810400949591,rutledge,transactional,sequential
320,5.394989253526645,0.09978814243987771,5.228595709247644,5.542644494514077,7.1517125,0.04708730894521793,rutledge,transactional,sequential
325,5.397011642924975,0.09314292240115833,5.244055318138662,5.543632478632481,7.152350769230769,0.043392860662239775,rutledge,transactional,sequential
330,5.400342115685733,0.089268209216866,5.239709404071128,5.539931841208438,7.14889393939394,0.04120019668861055,rutledge,transactional,sequential
335,5.395963633926174,0.08447540342007402,5.239317186522461,5.5202010903566165,7.151925373134328,0.036826054576226695,rutledge,transactional,sequential
340,5.397337779802187,0.07922739521458248,5.259994360576066,5.517042772861351,7.151097058823529,0.03732333702724255,rutledge,transactional,sequential
345,5.397771671722282,0.06825930474229525,5.275632794068098,5.499913211998652,7.150168115942029,0.03191191919964569,rutledge,transactional,sequential
350,5.407292865329513,0.05611249192443121,5.299855505525997,5.484056078591904,7.147048571428572,0.02572405117238498,rutledge,transactional,sequential
355,5.398929474019258,0.047537377675518015,5.310923848173774,5.469813002307618,7.150904225352113,0.02134223740030644,rutledge,transactional,sequential
360,5.40126528551532,0.03489453889419206,5.338436629526446,5.449282342927871,7.149975,0.015287116586646807,rutledge,transactional,sequential
365,5.401099443022739,0.01322743551965449,5.368030257413831,5.413587987355131,7.15013698630137,0.006264608022140235,rutledge,transactional,sequential
366,5.400643760760507,2.7632711918656417e-15,5.400643760760503,5.400643760760511,7.1502732240437155,0,rutledge,transactional,sequential
5,0.187562,0.11424683292620125,0.046999999999999986,0.42500000000000004,6.54068,0.19507857108815307,brueggemann,aristoteles,sequential
10,0.18083244444444446,0.0764812949672881,0.08444444444444447,0.3277777777777778,6.55304,0.13783888244987358,brueggemann,aristoteles,sequential
15,0.1850554285714286,0.06051134539750725,0.10550952380952384,0.295738095238095,6.543893333333333,0.11032369611619412,brueggemann,aristoteles,sequential
20,0.19159047368421053,0.048692927794741644,0.11836447368421053,0.28469473684210517,6.54277,0.08984944599657681,brueggemann,aristoteles,sequential
25,0.1849800666666667,0.04500633746902608,0.11935000000000001,0.2704266666666667,6.547208,0.08179928472770358,brueggemann,aristoteles,sequential
30,0.18904319540229886,0.04047728661623963,0.13078160919540238,0.260657471264368,6.542513333333333,0.07651952741720444,brueggemann,aristoteles,sequential
35,0.18441502521008404,0.0350079640462402,0.1324033613445378,0.24315042016806698,6.549954285714286,0.06403483469802575,brueggemann,aristoteles,sequential
40,0.18676020512820515,0.03167138272532586,0.13971378205128196,0.23994487179487164,6.54534,0.05814504357367327,brueggemann,aristoteles,sequential
45,0.1870188888888889,0.030392692283209108,0.1397737373737373,0.23953989898989897,6.546968888888889,0.05208104036814115,brueggemann,aristoteles,sequential
50,0.18738244897959186,0.02855197980529072,0.14402755102040815,0.23525551020408172,6.547488,0.050206885171630355,brueggemann,aristoteles,sequential
55,0.18790452525252527,0.026328463763687863,0.14754006734006725,0.23399764309764304,6.546530909090909,0.05048024670412016,brueggemann,aristoteles,sequential
60,0.18756840677966102,0.02629494818244858,0.14455861581920912,0.23130720338983043,6.54632,0.04562551525134337,brueggemann,aristoteles,sequential
65,0.18728072115384617,0.022543735882991054,0.14944951923076924,0.22476201923076924,6.547393846153846,0.04072950541386451,brueggemann,aristoteles,sequential
70,0.18769503105590063,0.02124573551175754,0.15291428571428564,0.22284420289855073,6.54528,0.04161830999256153,brueggemann,aristoteles,sequential
75,0.18801512792792793,0.02138769933510393,0.15415225225225226,0.22242792792792807,6.544674666666666,0.03887076633690034,brueggemann,aristoteles,sequential
80,0.18701142721518987,0.019619127872677288,0.1538534018987341,0.2200223892405062,6.5476525,0.03604585240636442,brueggemann,aristoteles,sequential
85,0.1874374397759104,0.018111886282875488,0.1560550420168067,0.2170967787114846,6.546842352941177,0.03335666434029534,brueggemann,aristoteles,sequential
90,0.18747181523096132,0.017720676846879953,0.15758046192259684,0.21613289637952568,6.543688888888889,0.03265572685911461,brueggemann,aristoteles,sequential
95,0.18757493393057112,0.016547660434477623,0.16048902575587898,0.21316886898096313,6.5457094736842105,0.030746331576136484,brueggemann,aristoteles,sequential
100,0.18754864646464647,0.015946862844549353,0.15911858585858576,0.21350040404040416,6.54506,0.029444360082728296,brueggemann,aristoteles,sequential
105,0.1871642673992674,0.014663030316517207,0.1634069597069596,0.21082673992673984,6.545310476190476,0.026985002700837427,brueggemann,aristoteles,sequential
110,0.18833717931609678,0.013250303667282706,0.1657724353628025,0.20998211009174317,6.546387272727273,0.026909116205371852,brueggemann,aristoteles,sequential
115,0.18788865903890162,0.013295862360580784,0.16719954233409592,0.20962768878718518,6.545965217391305,0.02539926542109415,brueggemann,aristoteles,sequential
120,0.18830654201680674,0.01230051049554044,0.1665410364145659,0.20713725490196092,6.543801666666667,0.022201628811102,brueggemann,aristoteles,sequential
125,0.18844382451612904,0.01097395935454969,0.16959232258064538,0.2047719354838708,6.5450976,0.02152159176418252,brueggemann,aristoteles,sequential
130,0.18688174836016697,0.010067800666916952,0.1692014013118663,0.20252021466905196,6.545381538461538,0.01942632166454278,brueggemann,aristoteles,sequential
135,0.18739509121061362,0.01018698289137821,0.16904372581536786,0.20339579878385844,6.545093333333333,0.017928745914477483,brueggemann,aristoteles,sequential
140,0.187437457348407,0.009471353050843446,0.1701410071942448,0.20230380267214776,6.546265714285714,0.017138801171102776,brueggemann,aristoteles,sequential
145,0.18731981800766284,0.00848630036827781,0.1723048371647508,0.20073773946360124,6.54616551724138,0.015335880704274397,brueggemann,aristoteles,sequential
150,0.18750428187919468,0.007790860882479039,0.1735007606263983,0.19895223713646512,6.545009333333334,0.014270501298254969,brueggemann,aristoteles,sequential
155,0.18731818349392546,0.006953500331798123,0.17457980728948463,0.1977400921658985,6.54567870967742,0.012581197055313178,brueggemann,aristoteles,sequential
160,0.1876123639937107,0.006087483806681515,0.17690856918239015,0.19659145047169851,6.54551375,0.010935080894801434,brueggemann,aristoteles,sequential
165,0.18764036659275687,0.0050814140165047665,0.17888688100517383,0.19501130820399087,6.545436363636363,0.010065510989708405,brueggemann,aristoteles,sequential
170,0.18747569718064747,0.004507337696454062,0.1790151061608077,0.19313176122520065,6.544892941176471,0.008201900855863616,brueggemann,aristoteles,sequential
175,0.18778153037766837,0.0031040147980606735,0.1813097536945806,0.1914834482758621,6.544924571428571,0.006187137285089815,brueggemann,aristoteles,sequential
180,0.1874440732464306,0.0015701219978204427,0.1835307262569834,0.18863935443823668,6.545311111111111,0.002577529376310181,brueggemann,aristoteles,sequential
181,0.1876028238182933,5.616091164769941e-17,0.18760282381829319,0.18760282381829338,6.545303867403315,0,brueggemann,aristoteles,sequential
5,0.22611875,0.16026821722144496,0.035859375,0.5440624999999997,4.8683,0.2051994728241149,brueggemann,dekker,sequential
10,0.2250388888888889,0.10180213086408625,0.0876736111111111,0.40114583333333304,4.8563,0.14761483760300365,brueggemann,dekker,sequential
15,0.2281654761904762,0.07793497605302123,0.10712797619047619,0.3538020833333332,4.860783333333333,0.1137089180636485,brueggemann,dekker,sequential
20,0.22675008223684212,0.06635160287935488,0.13234375,0.34127467105263154,4.8612625,0.0984614380268063,brueggemann,dekker,sequential
25,0.22872375,0.05881506808721401,0.14276041666666667,0.3273151041666666,4.86075,0.09106301359437745,brueggemann,dekker,sequential
30,0.22738994252873562,0.05342216717360644,0.14762571839080457,0.319395653735632,4.86675,0.07438229071874126,brueggemann,dekker,sequential
35,0.231796743697479,0.046075625839888244,0.15933167016806718,0.31263130252100846,4.866321428571428,0.06954328292268516,brueggemann,dekker,sequential
40,0.2287430889423077,0.04659473501854253,0.15612379807692311,0.3057471955128206,4.86381875,0.06833713564309901,brueggemann,dekker,sequential
45,0.22707503156565656,0.043249621495028694,0.15752525252525257,0.29989030934343436,4.8604722222222225,0.060736558649993944,brueggemann,dekker,sequential
50,0.22974586734693878,0.03964606910067058,0.1682318239795919,0.2956096938775511,4.8646,0.05605510100514839,brueggemann,dekker,sequential
55,0.2257360058922559,0.03600165461237096,0.16848695286195284,0.28380681818181813,4.868077272727272,0.051090513239442144,brueggemann,dekker,sequential
60,0.23032442620056498,0.035233564453172356,0.17228195621468934,0.2859809763418079,4.862379166666667,0.05062369490388318,brueggemann,dekker,sequential
65,0.22827771935096153,0.03386866695250848,0.17577862079326922,0.2840455979567308,4.860334615384615,0.0499579650119368,brueggemann,dekker,sequential
70,0.225657867494824,0.029876483701487724,0.17775038819875766,0.2777665631469979,4.8647857142857145,0.04586056122671861,brueggemann,dekker,sequential
75,0.22889313063063063,0.03046371577665423,0.18121565315315308,0.2770838963963964,4.864023333333333,0.039709708576667016,brueggemann,dekker,sequential
80,0.22793017207278482,0.027344865258556512,0.1862860957278481,0.2739393789556962,4.86316875,0.03967760989546288,brueggemann,dekker,sequential
85,0.23049553571428572,0.026284411869520127,0.18860578606442577,0.27929950105042006,4.8646529411764705,0.03967401675383751,brueggemann,dekker,sequential
90,0.2292122893258427,0.025605461180139413,0.19014122971285885,0.2712188865480649,4.8646722222222225,0.036874612347792816,brueggemann,dekker,sequential
95,0.22825566909294512,0.023543551253919857,0.1876009588465845,0.2658221934490482,4.865284210526315,0.0332588889235104,brueggemann,dekker,sequential
100,0.2279462784090909,0.02201278926601143,0.19122695707070705,0.262972932449495,4.8656775,0.031699330653465765,brueggemann,dekker,sequential
105,0.22840653044871795,0.020165074043464647,0.19521047962454213,0.2609642570970697,4.8631119047619045,0.0314237753058808,brueggemann,dekker,sequential
110,0.22887374113844872,0.01819138206788127,0.19915378701000833,0.25790991190575474,4.865015909090909,0.028133620812859063,brueggemann,dekker,sequential
115,0.22933657036613272,0.018845206562254264,0.19691885964912273,0.26069305396643755,4.864406521739131,0.027235259758919036,brueggemann,dekker,sequential
120,0.2285730457808123,0.016639429948407492,0.2026945465686274,0.2566528799019608,4.8639020833333335,0.02587547765178935,brueggemann,dekker,sequential
125,0.22881618548387095,0.017104593781010115,0.2022231854838709,0.2576980846774194,4.866264,0.02413900758885396,brueggemann,dekker,sequential
130,0.2270449239713775,0.015087514609455122,0.20020516547406075,0.2523337805605248,4.864573076923077,0.022534698842697733,brueggemann,dekker,sequential
135,0.22750966348811497,0.013612874052232434,0.20305184148700942,0.2498973016860144,4.864683333333334,0.021024615978594546,brueggemann,dekker,sequential
140,0.2284011851233299,0.012555547393927472,0.20692257354830423,0.24716967497430645,4.864539285714286,0.020997704771730446,brueggemann,dekker,sequential
145,0.22796791786398463,0.011640703610756472,0.20809948215996157,0.24603238745210718,4.864960344827586,0.017257625802061995,brueggemann,dekker,sequential
150,0.22898656739373602,0.010445911244920513,0.21060682326621882,0.24560598434004477,4.864991666666667,0.015455173164117061,brueggemann,dekker,sequential
155,0.22885771889400924,0.0098882943930574,0.2114575696480938,0.24358831692501037,4.863433870967742,0.014747834630372955,brueggemann,dekker,sequential
160,0.2277196037244497,0.008633807520502903,0.21184072818396232,0.2413017148191824,4.8648890625,0.013110060127715784,brueggemann,dekker,sequential
165,0.2285972791943829,0.007686594185817307,0.21442130912786414,0.2394563008130082,4.86500303030303,0.010775118548281662,brueggemann,dekker,sequential
170,0.22857289962582664,0.006070823408922149,0.218039179429168,0.2370611077271144,4.864392647058824,0.008802522613566986,brueggemann,dekker,sequential
175,0.22834678366174058,0.00419869702859663,0.22013459564860427,0.23420073891625617,4.864934285714286,0.0064112729693152305,brueggemann,dekker,sequential
180,0.22850931486654252,0.001760532432658766,0.22422553926132835,0.22972678072625707,4.8647583333333335,0.002586863673563496,brueggemann,dekker,sequential
181,0.2284511203192141,9.090726403953761e-17,0.2284511203192139,0.22845112031921425,4.8646408839779,0,brueggemann,dekker,sequential
5,0.12775599999999995,0.09838045482606567,0.017999999999999995,0.3229999999999997,7.35284,0.1546316795246861,brueggemann,esthetiek,sequential
10,0.12869799999999995,0.06542047252609454,0.04054999999999999,0.2588388888888887,7.35934,0.10799950085240552,brueggemann,esthetiek,sequential
15,0.1316268571428571,0.05323128445937741,0.05171428571428572,0.22971904761904743,7.351253333333333,0.09331010685328164,brueggemann,esthetiek,sequential
20,0.13420963157894733,0.0458179226154364,0.0688894736842105,0.2167631578947367,7.35357,0.07724012671111234,brueggemann,esthetiek,sequential
25,0.13145286666666664,0.03872058127360835,0.07442499999999995,0.19646499999999986,7.356976,0.06552840122216831,brueggemann,esthetiek,sequential
30,0.13009227586206892,0.033644261797873096,0.07834080459770117,0.1846109195402298,7.35536,0.06314569257133826,brueggemann,esthetiek,sequential
35,0.13572510924369743,0.032107971381171226,0.08926470588235284,0.18989915966386556,7.353205714285714,0.055151615341883016,brueggemann,esthetiek,sequential
40,0.13073684615384612,0.02776389512061545,0.08488333333333337,0.17738076923076918,7.35405,0.05023165274879729,brueggemann,esthetiek,sequential
45,0.12986357575757573,0.027784879026575185,0.08481919191919193,0.17484898989898984,7.356075555555556,0.04568234004393769,brueggemann,esthetiek,sequential
50,0.1303484326530612,0.02452301881154096,0.09029632653061218,0.17291183673469376,7.355516,0.04569777146243859,brueggemann,esthetiek,sequential
55,0.12982829629629627,0.022838732076149785,0.09426262626262635,0.1692346801346802,7.3574363636363636,0.03934481804634695,brueggemann,esthetiek,sequential
60,0.13039380790960448,0.022343597604603093,0.09336440677966107,0.1696717514124292,7.3537799999999995,0.036301093109493435,brueggemann,esthetiek,sequential
65,0.13000267307692304,0.020255992512474032,0.09650360576923075,0.1646887019230768,7.354904615384616,0.035814065961251244,brueggemann,esthetiek,sequential
70,0.13063614078674946,0.019458275850442967,0.09806211180124216,0.16043012422360234,7.352914285714285,0.03568313557081361,brueggemann,esthetiek,sequential
75,0.13157017657657655,0.018190991347146527,0.10251621621621625,0.16305279279279278,7.352482666666667,0.0306606527750228,brueggemann,esthetiek,sequential
80,0.13188224050632907,0.017648668993450366,0.10262428797468352,0.1607177215189873,7.35249,0.027651702176656936,brueggemann,esthetiek,sequential
85,0.13058665546218484,0.015414736809160137,0.10344285714285707,0.15655602240896352,7.3530235294117645,0.029287562818036437,brueggemann,esthetiek,sequential
90,0.13170977278401994,0.015552296807269989,0.10521466916354542,0.15743245942571765,7.353408888888889,0.026218761589064547,brueggemann,esthetiek,sequential
95,0.13251097872340423,0.013830951174892143,0.10898096304591252,0.15372038073908176,7.352894736842106,0.027185981703549918,brueggemann,esthetiek,sequential
100,0.13063827070707068,0.013798251076130436,0.10800303030303025,0.15361530303030285,7.354964,0.023523976256530996,brueggemann,esthetiek,sequential
105,0.1312793223443223,0.01326483590920921,0.10828205128205118,0.15216987179487168,7.35460380952381,0.02202311520791029,brueggemann,esthetiek,sequential
110,0.13126951959966635,0.01142241286154772,0.11161234361968302,0.14972527105921593,7.352336363636364,0.021507648862021975,brueggemann,esthetiek,sequential
115,0.13163080701754382,0.01183423491373084,0.11053638443935937,0.15065591151792523,7.355179130434783,0.01982394189460082,brueggemann,esthetiek,sequential
120,0.13119928851540613,0.011225295710209556,0.1117298669467787,0.1496672619047618,7.3541533333333335,0.01937022946060502,brueggemann,esthetiek,sequential
125,0.1309661316129032,0.010179838612632145,0.11407870967741923,0.14693012903225816,7.3545568,0.01810769978055429,brueggemann,esthetiek,sequential
130,0.1312799546809779,0.009255339415147388,0.11612760882528315,0.14514680977936784,7.35432,0.016532205340657597,brueggemann,esthetiek,sequential
135,0.1307458485351022,0.009734631451388252,0.11371437258153685,0.14488087341072423,7.355515555555556,0.016064474680638048,brueggemann,esthetiek,sequential
140,0.13079424152106883,0.00796540024375685,0.11686433710174715,0.1441589928057554,7.355247142857142,0.014373518526971775,brueggemann,esthetiek,sequential
145,0.13173508620689653,0.007322697300179457,0.1199582375478927,0.14293687739463598,7.353776551724138,0.013378173005908241,brueggemann,esthetiek,sequential
150,0.13067420402684563,0.006707832345717089,0.11908812080536925,0.14074579418344535,7.3552626666666665,0.011953274352985366,brueggemann,esthetiek,sequential
155,0.13109377126099706,0.006412427554269648,0.1196493087557604,0.14065266024298284,7.354971612903226,0.012062527236903651,brueggemann,esthetiek,sequential
160,0.13129089937106916,0.005477643456436951,0.12181947720125806,0.13937144261006282,7.3552025,0.009448878576991318,brueggemann,esthetiek,sequential
165,0.1308764035476718,0.005012420271037387,0.12153329637841798,0.13808551367331848,7.355105454545455,0.008301780285953133,brueggemann,esthetiek,sequential
170,0.13130302540898015,0.003736402674976559,0.12367455621301765,0.13647615732683593,7.354677647058823,0.006581510857355337,brueggemann,esthetiek,sequential
175,0.13088628045977005,0.002843041787558644,0.12563582922824296,0.13433556650246312,7.354629714285714,0.005185483429262692,brueggemann,esthetiek,sequential
180,0.1309735741775295,0.00111113485694682,0.12765363128491633,0.13165083798882718,7.35474,0.001954239096572371,brueggemann,esthetiek,sequential
181,0.13093615715162657,4.7993715996690096e-17,0.1309361571516265,0.13093615715162665,7.354696132596685,0,brueggemann,esthetiek,sequential
5,0.06905999999999997,0.06157684480087675,0.017999999999999978,0.20700000000000002,6.4120800000000004,0.11710465661621818,brueggemann,kolb,sequential
10,0.06568422222222219,0.04470874002554548,0.017333333333333326,0.166861111111111,6.41222,0.07839108319093253,brueggemann,kolb,sequential
15,0.0668798095238095,0.03167353908092564,0.023999999999999966,0.13069523809523803,6.417186666666667,0.06326242065978409,brueggemann,kolb,sequential
20,0.0671254736842105,0.026489716690784006,0.029973684210526284,0.11433026315789473,6.41672,0.05282824288666981,brueggemann,kolb,sequential
25,0.06755819999999997,0.024491594163813135,0.030569999999999976,0.11004166666666661,6.416984,0.048879957492708424,brueggemann,kolb,sequential
30,0.06805604597701147,0.02230761724917751,0.035275862068965484,0.10851954022988501,6.41584,0.04154960121281683,brueggemann,kolb,sequential
35,0.06698285714285711,0.01962503314275908,0.038102521008403306,0.10059075630252094,6.41712,0.041086222431793086,brueggemann,kolb,sequential
40,0.06610247435897433,0.017471635250890453,0.03906282051282052,0.09362179487179488,6.416205,0.035262904302392324,brueggemann,kolb,sequential
45,0.06592981818181815,0.016288264651892898,0.042251010101010074,0.094961111111111135,6.4120711111111115,0.03433075930076549,brueggemann,kolb,sequential
50,0.06692450612244895,0.016062169957961385,0.04223816326530609,0.09594183673469378,6.415136,0.030495006063117627,brueggemann,kolb,sequential
55,0.06532835016835013,0.014683566312852761,0.04273434343434343,0.09165858585858587,6.415156363636363,0.028039332322194833,brueggemann,kolb,sequential
60,0.06646535593220336,0.014553378285012582,0.042918220338983036,0.090253672316384,6.4157866666666665,0.0280134013798627,brueggemann,kolb,sequential
65,0.06601071153846151,0.013324180734740645,0.0448403846153846,0.08983413461538464,6.415984615384615,0.024534025209879757,brueggemann,kolb,sequential
70,0.06645688198757761,0.012316251577764748,0.04728623188405791,0.0867308488612836,6.416271428571428,0.023310960585086395,brueggemann,kolb,sequential
75,0.06546426666666665,0.01112111255882135,0.04771963963963965,0.0848091891891892,6.416549333333333,0.022252343442623952,brueggemann,kolb,sequential
80,0.06618696202531643,0.011104419608083761,0.04841107594936695,0.08433219936708858,6.416185,0.021244373886836206,brueggemann,kolb,sequential
85,0.0669437983193277,0.010171830011320332,0.05080126050420161,0.08391372549019604,6.41531294117647,0.018777193943493396,brueggemann,kolb,sequential
90,0.06590013982521845,0.00952005600636004,0.050440699126092343,0.08179956304619211,6.416902222222222,0.02055126893865659,brueggemann,kolb,sequential
95,0.06611214781634935,0.008607283534230124,0.051890593505039204,0.08010123180291155,6.41624,0.017741666373121676,brueggemann,kolb,sequential
100,0.06578827070707069,0.008294096217972021,0.05140025252525251,0.07937297979797978,6.41632,0.017374502775428898,brueggemann,kolb,sequential
105,0.06595331868131865,0.008169051900560005,0.05289606227106222,0.07902472527472522,6.4172609523809525,0.015572268119301591,brueggemann,kolb,sequential
110,0.06639149457881566,0.007437903122792478,0.054462885738115044,0.0788525854879065,6.4156272727272725,0.016554070437503236,brueggemann,kolb,sequential
115,0.06644479328756672,0.0072345601789619,0.05452410373760481,0.07793104500381379,6.415779130434783,0.014364270756938007,brueggemann,kolb,sequential
120,0.06659338935574229,0.006602626226281236,0.0557627801120449,0.07714775910364143,6.415956666666666,0.013952168425923946,brueggemann,kolb,sequential
125,0.06624029677419352,0.0063226350379925805,0.05570141935483874,0.07590077419354836,6.4156512,0.012439252733872476,brueggemann,kolb,sequential
130,0.06654987119856884,0.005684682351962035,0.05695751341681573,0.07531106141920094,6.416453846153846,0.01214343089878921,brueggemann,kolb,sequential
135,0.06614446655610831,0.00538664655087792,0.05646976229961288,0.07403841901603089,6.416371851851852,0.011271306063339629,brueggemann,kolb,sequential
140,0.06627421068859196,0.005269101993545992,0.057216957862281516,0.07429252312435763,6.415961428571428,0.01055207595212964,brueggemann,kolb,sequential
145,0.0659016590038314,0.005105751991753786,0.05709482758620685,0.07378716475095778,6.415746206896552,0.009393671299340626,brueggemann,kolb,sequential
150,0.06655785771812078,0.004355929504298092,0.05857438478747206,0.07276342281879197,6.415968,0.008646801548590563,brueggemann,kolb,sequential
155,0.06634263929618764,0.003876959745725199,0.05948965228320065,0.07189534981147869,6.416646451612904,0.007654024876471438,brueggemann,kolb,sequential
160,0.06615977987421381,0.003458871047262311,0.059936654874213825,0.07138993710691834,6.4164075,0.006990022502049487,brueggemann,kolb,sequential
165,0.06610299630450847,0.0031001026708375725,0.05995746489283066,0.07030450849963041,6.416084848484848,0.006204652421916726,brueggemann,kolb,sequential
170,0.0664411910894535,0.0023405027452413464,0.06188130873651244,0.06935224504002768,6.4160505882352945,0.004385544465236768,brueggemann,kolb,sequential
175,0.06622805648604267,0.0018138880443136632,0.06249579638752059,0.06805385878489334,6.4161211428571425,0.003546915289838479,brueggemann,kolb,sequential
180,0.06622929050279333,7.066060831597258e-4,0.06448013656114224,0.06657231533209204,6.416034444444445,0.001451330297639454,brueggemann,kolb,sequential
181,0.06624186617556774,1.0094200653708082e-17,0.06624186617556772,0.06624186617556775,6.416022099447514,0,brueggemann,kolb,sequential
5,0.264264,0.18236443699296068,0.017999999999999978,0.613,6.49688,0.22338950589203,brueggemann,schulz,sequential
10,0.27218933333333334,0.11837046941568237,0.09774999999999999,0.4871166666666667,6.48936,0.1537519747498515,brueggemann,schulz,sequential
15,0.2626687619047619,0.09719627432074177,0.11589999999999998,0.4369761904761904,6.492213333333333,0.12741923468291125,brueggemann,schulz,sequential
20,0.26610415789473685,0.07781877726481273,0.14462763157894734,0.39480394736842095,6.49251,0.11409638851314913,brueggemann,schulz,sequential
25,0.26971273333333334,0.07412168541379513,0.15426166666666674,0.39736166666666656,6.489736,0.09296726374512962,brueggemann,schulz,sequential
30,0.27722537931034485,0.06704534200012473,0.17074712643678158,0.39105747126436774,6.492506666666666,0.08677004881658282,brueggemann,schulz,sequential
35,0.2706386218487395,0.059250344569912454,0.1823016806722689,0.37148739495798333,6.493062857142857,0.08074277970556756,brueggemann,schulz,sequential
40,0.27572439743589744,0.055873830860202645,0.19012179487179484,0.3735426282051283,6.490305,0.07173221379542104,brueggemann,schulz,sequential
45,0.2767794343434344,0.047234675552316384,0.20612676767676766,0.35793737373737355,6.497697777777778,0.06517133588362697,brueggemann,schulz,sequential
50,0.27338057959183676,0.047111771087845436,0.19814020408163263,0.3505487755102041,6.494012,0.05923676091488602,brueggemann,schulz,sequential
55,0.26649679461279463,0.04363456381713836,0.19570673400673397,0.3457111111111112,6.495174545454545,0.05766963148774541,brueggemann,schulz,sequential
60,0.269036802259887,0.04061062558808886,0.20660183615819197,0.3379717514124296,6.492846666666667,0.05282886880066157,brueggemann,schulz,sequential
65,0.2692715,0.037854137794812955,0.21210769230769222,0.32954086538461513,6.496310769230769,0.053281311375057386,brueggemann,schulz,sequential
70,0.270640347826087,0.03382833412543049,0.21433706004140798,0.3261076604554866,6.4972457142857145,0.04562838192671322,brueggemann,schulz,sequential
75,0.2700975927927928,0.034739553946254234,0.21415441441441455,0.3263288288288288,6.490362666666667,0.04801640067171772,brueggemann,schulz,sequential
80,0.26798158860759497,0.032310849271695086,0.2141201740506329,0.3171931170886075,6.49281,0.04230916308036742,brueggemann,schulz,sequential
85,0.26882303641456584,0.030677844793163263,0.22022745098039218,0.3204229691876749,6.493423529411765,0.04221397000331024,brueggemann,schulz,sequential
90,0.2677005917602996,0.028927849014152976,0.22056679151061165,0.31533233458177296,6.492815555555556,0.036076484160313574,brueggemann,schulz,sequential
